x1,x2,x3,x1-x2+x3^2
1.51010071,0.197406293,0.04302207,1.314545316
1.085515461,-0.473375863,1.494297006,3.791814866
-0.410564147,0.653420802,-0.502659661,-0.811318214
-1.401381999,-1.778119978,0.969959576,1.317559558
-0.284622262,-1.072000995,-1.08254989,1.959292997
-0.036585847,-0.235175218,-0.280671742,0.277365998
0.021598883,-0.657340081,1.939566954,4.440858933
0.071859423,-0.918471081,0.551313697,1.294277296
-1.794985041,-0.623780386,2.046602499,3.017377134
0.02208625,-0.390279923,-0.113313435,0.425206108
1.403014949,0.579298935,-1.653775085,3.558688046
0.895897178,0.343321542,1.630435537,3.210895676
0.524184364,-1.486786269,-0.486438415,2.247592965
-0.417664963,0.449355586,0.676086206,-0.409927991
0.090897913,-0.98958342,0.580445794,1.417398653
1.158958678,0.128650374,-0.679750435,1.492368958
0.3913087,0.616523736,0.580064574,0.111259874
2.144364812,1.381048266,-0.296536664,0.851250539
0.223188283,-0.481590418,-0.104363018,0.715670341
0.371561796,2.634053811,0.65603265,-1.832113177
-0.508599448,0.80708398,0.678088316,-0.855879664
0.673482333,-1.041230786,1.503437509,3.975037462
-1.620012732,-2.189625751,1.329184023,2.336343186
-1.125977328,-0.849141943,0.390296775,-0.124503812
0.589040657,0.211298251,-1.551985818,2.786402385
0.803270685,0.179922341,1.862601666,4.09263331
0.606808996,0.012164249,-0.46720638,0.812926549
0.621869045,0.507807933,0.772980211,0.711559519
0.160997936,-1.060963763,-1.113941803,2.462828039
-1.099939,-0.591455094,-0.904259904,0.309202068
-0.671355852,-0.076962566,0.019237269,-0.594023213
-1.449055714,-0.883219442,0.163989744,-0.538943636
-1.196095559,-1.042238529,-0.234439188,-0.098895297
0.244507257,0.080358318,-0.525542276,0.440343623
0.700185758,1.002928083,-0.319536912,-0.200638487
0.231900169,-0.953356238,-1.013174454,2.211778881
-0.306575453,-1.053835977,1.142114248,2.051685479
0.322932066,1.623355974,-2.997899028,7.686974674
0.407280141,0.408632101,0.897464125,0.804089896
0.660794796,-0.489841429,-1.392818654,3.090580028
-0.278655993,1.063432225,-0.766954702,-0.753868703
-0.65165487,-0.881287369,-1.296927033,1.911652228
1.058914906,0.793896573,0.041869749,0.266771409
1.792221819,-0.002902771,0.545250158,2.092422325
-0.145526188,-0.272825442,-0.230550664,0.180452863
-0.350687304,0.308294946,-0.92744533,0.20117259
-0.496431456,0.037013257,-0.459183432,-0.322595289
0.335233718,0.865770948,0.143470575,-0.509953424
-1.052360851,-0.64492643,0.229090277,-0.354952066
1.069111498,0.22127788,2.216443879,5.760457087
-2.248829984,-2.74563528,-0.199837238,0.536740218
1.497857078,1.485400759,1.438707712,2.0823362
-1.90322831,-1.318099866,0.643757392,-0.170704864
-0.255849265,-0.207961057,-1.224066006,1.450449379
0.561749022,0.994138819,-0.343757968,-0.314220256
-0.352205075,0.659922169,1.624059318,1.625441424
0.217027984,-1.619507347,0.514632935,2.101382389
1.14546949,0.197649325,-0.272208417,1.021917587
-1.960731112,-0.750801857,-0.979005957,-0.251476591
1.061316773,0.275334079,-1.693638036,3.654392491
-1.897556741,-1.427866175,0.010709655,-0.469575869
-0.942886924,-0.858763874,-0.667735894,0.361748174
-0.478116022,0.482148393,0.085608822,-0.952935545
0.979552428,0.641530681,-0.00606826,0.338058571
-0.811266858,-0.129499939,-1.74244829,2.354359124
0.735469983,0.515602899,0.258650481,0.286767155
0.718783358,1.963866872,0.486424169,-1.008475042
-0.107684522,-1.276339985,0.1599051,1.194225104
1.090150288,2.434029212,1.076487716,-0.185053121
0.339622928,0.519236451,-0.570274926,0.145599968
-0.967015668,-1.45251129,-0.256178293,0.55112294
0.610473077,-0.032810937,-1.653805967,3.37835819
-0.754040436,-0.028510569,-0.342111178,-0.608489809
1.296858244,1.310276996,-0.094916653,-0.004409581
0.416430044,-0.290457844,0.035469209,0.708145953
-0.259432918,0.220442489,-0.154814734,-0.455907805
-0.466933183,0.16816097,0.43137051,-0.449013636
0.294063629,0.357602067,-0.713399801,0.445400838
1.55788346,0.091277899,0.396446142,1.623775105
0.327942795,-0.091710984,0.354202321,0.545113063
0.260325117,-0.651745024,1.210496318,2.377371477
-0.328429672,0.541149283,0.298998308,-0.780178967
0.770498704,0.571779422,1.301759684,1.893297557
-2.296295375,-0.797203501,-2.62970487,5.416255829
-1.582669406,0.553885318,-1.424112476,-0.10845838
-0.466814697,0.93295314,0.772175847,-0.803512298
-0.247248226,-1.724232308,0.230943069,1.530318783
-0.167685136,0.222100283,0.992911193,0.596087218
-0.984972286,-0.237348775,0.351165154,-0.624306546
-1.623823637,0.782711052,-1.886249681,1.15140317
0.681644964,0.217034582,1.30291326,2.162193345
-0.639247207,0.535637948,1.097324995,0.02923699
1.622376544,2.411704958,3.086215706,8.73539897
0.514222117,0.484934672,0.873970922,0.793112618
0.184619115,0.138615947,1.525277054,2.372473259
-1.501248412,-0.801185908,-0.263450259,-0.630656465
-0.466046042,-0.675365421,-0.609411761,0.580702073
-0.385951878,-1.661117355,0.293310991,1.361196814
-0.878652315,0.588460649,-0.153089406,-1.443676598
0.028793112,-0.613916711,1.25583113,2.21982165
-0.716289637,-0.462279832,1.082719352,0.91827139
0.944052524,-1.696286988,-0.67557057,3.096735107
1.134055022,1.354595665,-0.988556654,0.756703615
-0.619693509,-0.121217187,1.024067667,0.550238265
0.046763252,0.764583317,-1.225716692,0.784561344
-0.719728708,-1.740793711,0.13530056,1.039371245
-1.544057365,0.012391906,0.904424473,-0.738465644
1.040333253,0.676232117,-0.269953458,0.436976005
-0.12596983,0.147338915,0.488702261,-0.034478845
0.639375071,0.188657038,0.806651054,1.101403956
-0.911367623,0.512220064,0.151310209,-1.400692908
-0.335921747,1.29885663,1.047133327,-0.538290172
-1.028024412,0.086321718,1.40886607,0.870557473
1.68358748,1.914347432,-0.718761667,0.285858382
-0.488982498,-0.414577104,-1.007117157,0.939879574
-1.06881938,-0.936406039,-2.042852517,4.040833065
-0.666851773,-0.616966018,-0.126259086,-0.033944398
0.631677246,0.510646445,1.372883157,2.005838964
-0.243858104,-0.400972988,-1.794205453,3.376288092
-0.422412025,-1.248922661,-0.433467483,1.014404695
-2.114485269,-0.676822831,-0.20270001,-1.396575144
1.050447914,-0.348303989,1.030820658,2.461343132
0.632155861,-0.010445134,3.038455889,9.874815184
-1.085305968,0.735609234,-0.559070622,-1.508355242
0.807381792,-0.703083009,1.868484213,5.001698055
0.431716276,0.045280382,-0.645777898,0.803464988
0.32889783,0.978774555,-1.302649331,1.047018555
0.330165892,-0.135520694,0.268764135,0.537920746
1.651072833,2.014280718,0.277805419,-0.286032034
-2.196179933,-1.067732804,-0.806242045,-0.478420894
1.118109538,-0.18893617,-0.048096615,1.309358992
0.762116287,-1.234111747,0.046561146,1.998395974
-2.948789102,-0.220035486,0.23424296,-2.673883852
-0.503116642,1.885509478,0.50269799,-2.135920851
0.784285041,1.45348804,0.638256899,-0.26183113
-0.40923038,-0.848174855,-0.557443754,0.749688014
2.152248922,1.153276125,0.348816793,1.120645952
1.217024976,0.972775271,0.438606416,0.436625293
-0.229901573,0.03146401,0.401283147,-0.100337419
-0.274285403,0.078325111,0.637154442,0.053355269
1.442219404,2.28068877,-1.296046142,0.841266236
0.567024487,-0.528482368,-1.126798574,2.365181881
0.938881615,-0.306474946,-0.596014648,1.600590022
-0.833643105,-1.041080065,0.748919657,0.768317613
0.386684498,0.012201097,-0.280457034,0.453139549
-1.081070193,-0.263911953,-0.613841906,-0.440356354
1.273497395,1.853847385,-1.131416829,0.699754051
1.198830874,2.766054665,-0.68955822,-1.091733252
0.127855954,-0.212888782,-1.481183381,2.534648944
-1.784718161,-0.446738898,0.113759335,-1.325038077
-0.998336861,-0.91221642,0.763392001,0.496646906
0.511605544,1.226091495,0.939732094,0.168610457
-0.009127513,-0.376850513,0.259813027,0.435225809
0.909868734,-1.174334495,-0.630109374,2.481241052
2.021321782,-0.988644904,-0.311143869,3.106777193
-0.559073071,-0.6059717,-2.229269504,5.01654115
2.613397308,0.924414874,-0.957417754,2.60563119
-3.385271108,-2.902117177,1.412954277,1.513285858
-0.72237911,-0.541784605,-1.54454046,2.205010728
-0.612508456,-0.696862399,0.285157945,0.165668997
-2.017382541,-0.632688525,-1.805775836,1.876132354
-0.051113458,-0.810512441,-1.19095458,2.177771795
-0.756600731,0.242323579,-1.195859218,0.431154959
1.39940857,1.877471385,0.944095903,0.413254259
-0.813175497,-0.298969125,-2.280994825,4.68873102
-0.128660747,1.042052712,-0.304502715,-1.077991556
1.264622911,0.267337827,0.228575665,1.049531919
1.094601787,0.512733083,0.447161655,0.78182225
0.331175619,0.729156357,0.743019063,0.15409659
1.536175399,2.269850941,0.044746222,-0.731673318
2.384501353,2.317616537,-0.369313034,0.203276933
2.004890551,1.680517806,0.220845276,0.373145381
0.230913228,0.331336188,0.724588281,0.424605217
0.474388839,0.595937302,-0.643439983,0.292466549
-1.786853892,-1.142508994,0.608289992,-0.274328184
-0.79962913,0.021437619,-1.261962953,0.771483746
-0.3634761,1.850588331,-0.788450541,-1.592410175
1.923425966,0.444021517,0.129853753,1.496266446
-0.451654677,-0.530337139,-1.249033975,1.638768333
0.714931458,1.146836497,0.098769664,-0.422149592
1.438597817,1.006075657,0.159792624,0.458055843
-0.039338948,-1.228677564,0.913799606,2.024368336
0.110511014,0.423476003,-0.520689024,-0.041847929
-0.029530938,0.518153207,0.827066674,0.136355138
-0.156720929,-1.081449161,-0.189401028,0.960600981
-1.22746028,-0.164400103,0.946064768,-0.168021632
0.803343879,1.051048953,-0.649389721,0.174001936
-0.605451907,-0.416661196,-0.945832962,0.705809281
1.014126531,0.877420717,2.099633807,4.545167937
1.003064,0.387618459,0.562438389,0.931782482
-0.60676474,-0.116084862,0.721432254,0.029784619
-1.72983784,-0.604244746,-0.753483335,-0.557855958
-0.272354554,-0.129023653,0.286950843,-0.060990115
0.309009369,1.282387329,0.106167449,-0.962106433
1.588483673,0.622364015,-0.883324018,1.746380979
0.502921843,1.092259644,-0.598320251,-0.231350678
-1.332261844,-0.16425541,1.89445925,2.420969416
2.847109757,1.436980886,0.715072701,1.921457839
1.846878299,0.038649798,-1.076493858,2.967067527
-1.315087055,-0.440799984,-0.172100658,-0.844668435
1.406967462,0.60011456,0.389895928,0.958871737
-0.601674987,0.639318927,-0.262406391,-1.1721368
1.18968457,1.670172378,0.404252484,-0.317067737
-0.575208666,-1.444649167,1.351116045,2.694955068
-0.125187191,1.350406764,-0.744541027,-0.921252614
-2.64331397,-0.88208905,0.079765781,-1.75486234
0.649222642,1.433653272,-0.717511353,-0.269608088
-0.519437053,-0.35540467,-2.431605913,5.748674933
1.547657537,0.92190545,0.369816285,0.762516172
0.048060672,0.380052573,0.574881575,-0.001503076
-1.855633518,-1.13121147,-0.431134022,-0.538545503
0.755699078,0.116387859,0.647436099,1.058484721
0.785876447,-0.800719639,0.267791496,1.658308371
-0.641438539,1.300345138,0.852575247,-1.214899125
1.75847228,0.814509809,-1.778111104,4.105641569
0.146669969,0.952501565,1.055979773,0.309261685
0.350980331,0.832191613,0.970731788,0.461108922
0.586582313,1.255815178,-1.355397512,1.167869551
1.872601181,0.152050861,-0.761376972,2.300245213
0.132435324,1.36103125,-0.6555185,-0.798891422
-0.05600251,0.636488891,-0.662278129,-0.253879081
-0.588015022,-1.012086602,0.630108745,0.821108611
-0.338011317,0.216386031,-1.109608034,0.676832641
0.639808016,0.4130797,0.888595458,1.016330204
-0.32909258,0.688553299,0.043784465,-1.0157288
0.149564808,-1.015450878,1.144016851,2.473790241
0.251489323,-0.22831616,-1.493575667,2.710573756
-0.440042965,-0.113080427,-0.133831164,-0.309051758
-0.479582797,-0.19892616,0.033110402,-0.279560338
0.541606082,1.502562552,-1.449506783,1.140113444
-0.712817468,-1.354049362,-0.618571471,1.023862559
2.321177463,-0.695129116,0.337455196,3.130182588
-1.514080168,-1.255114562,0.324420311,-0.153717068
-0.849050043,-1.709932029,-1.617884305,3.47843161
0.880915621,0.248352815,-0.316257741,0.732581765
0.109627046,-1.291858928,0.018752412,1.401837627
-0.502667505,0.351919694,-0.798939376,-0.216283072
0.610850548,1.201479198,-1.64410979,2.112468352
0.201158642,0.358566314,0.617592499,0.224012823
-0.972269137,0.086435162,1.166732857,0.302561261
0.613022932,1.017897753,-0.873269445,0.357724703
-0.751150513,0.526577628,0.135955255,-1.25924431
0.807894135,0.100645041,3.187883623,10.86985109
-0.889442451,-0.091506389,-1.188135644,0.613730247
-0.980144344,-1.409683593,-0.702695586,0.923320336
-0.586158271,-1.818335054,-2.421314367,7.094940047
-2.10673536,-0.869923429,-0.090631303,-1.228597898
0.384451348,0.127016268,-0.534542257,0.543170505
-0.853131025,-1.618438953,-1.348300471,2.583222088
-1.602191651,-0.696631442,1.010671841,0.115897361
0.183857755,-0.966252077,0.331689776,1.26012794
-0.156877072,-0.800154694,0.314122042,0.741950279
-0.267673516,-1.637504171,-0.206817435,1.412604106
-0.549422061,0.763950271,2.499618312,4.934719374
-0.746272924,0.470210673,-0.580632315,-0.879349712
0.741041795,-0.867392332,1.101601317,2.821959589
-1.216802999,0.776713287,-0.046724279,-1.991333128
-0.11434984,1.593847765,0.251457102,-1.644966931
-0.359711108,-0.734525677,0.335694157,0.487505136
-0.152584599,1.49489269,0.707355114,-1.147126032
0.322714583,-0.237566955,0.494707756,0.805017302
-2.185926113,-1.470633071,0.05893325,-0.711819914
1.063850957,-1.304996977,-2.009979845,6.408866911
-1.070277377,-1.398734985,0.113569952,0.341355742
0.495193159,0.672779062,2.120284466,4.318020314
-0.961838811,-0.895892593,-0.916647079,0.774295649
-0.400590055,0.288357308,-0.305565398,-0.595577151
0.583930036,-0.341173536,0.59135511,1.274804438
0.347181497,2.550665858,1.038446322,-1.125113597
-1.658528164,-0.757261026,0.952198624,0.005415082
-1.140927496,-1.959923469,-0.204168638,0.860680806
1.694570131,2.257762334,0.167666798,-0.535080048
0.577632773,0.765551677,-2.391597402,5.531819229
-1.282784445,-1.309736916,-1.021106262,1.069610469
1.03265115,0.746323147,0.558513622,0.598265469
-1.15688073,-0.088618366,0.489546171,-0.82860691
-0.556520567,0.353820551,0.747030996,-0.352285809
-0.812073509,-0.778008352,-0.486109261,0.202237057
1.198389442,-0.100255435,0.241542973,1.356987885
1.394276373,0.396898702,0.128110726,1.013790029
-1.023001455,-0.655786718,-1.558453621,2.061562952
0.674892886,1.432361252,1.179388746,0.633489448
-0.675671668,-0.152471033,1.190095544,0.893126769
3.515018069,2.57794048,0.369595709,1.073678577
0.313532511,0.610829248,2.771000267,7.381145743
-0.094365434,0.920603675,-0.411347299,-0.845762509
0.457540919,0.643984586,-0.010708851,-0.186328988
-0.128532333,-0.848546018,-1.25648436,2.298766632
-0.5825852,-0.277427764,0.297795309,-0.21647539
0.387770997,0.357672289,0.800123651,0.670296565
-0.143557836,0.54443968,-0.216008249,-0.641337952
-0.735939007,-1.424505027,-1.785518574,3.876642598
-0.596140739,-0.298468167,-0.379736431,-0.153472815
-0.128783983,-0.088980167,0.709867912,0.464108636
-1.127428902,-0.860561494,1.160363355,1.079575708
0.76434304,2.157726747,0.589210748,-1.046214401
-0.004555103,-0.55035342,-1.453455398,2.658330911
1.542675049,0.6919073,3.209961872,11.15462297
-0.290032203,0.181230694,-0.096912416,-0.461870881
0.485853833,0.964043461,-0.286301212,-0.396221244
1.450529332,-0.065913634,1.24552199,3.067767994
0.995614315,-0.672295783,-0.209839027,1.711942515
-1.887446226,-1.106065918,-0.646609229,-0.363276813
-0.043392614,0.267317961,-1.633712551,2.358306124
-0.675534876,-1.225981646,0.557608278,0.861373762
0.893960855,-0.04073042,-0.116450047,0.948251888
0.453387374,0.502670667,1.547824057,2.346476018
0.177417446,1.828297335,-0.176370568,-1.619773312
0.590032123,0.408237214,-0.956376946,1.096451772
-1.117391526,0.49821387,0.114606938,-1.602470646
1.241661208,0.576635857,0.535631685,0.951926653
1.008522902,-0.12252007,-0.417358401,1.305231007
-0.591261562,0.497065777,0.739961973,-0.540783618
-0.357587448,-0.468112404,0.413558639,0.281555704
0.118258572,-0.870690603,-0.759991488,1.566536237
0.374750882,-0.369261798,0.333667509,0.855346687
0.291195251,-0.198636323,0.244456368,0.54959049
0.615874322,1.322636865,-0.943515117,0.183458233
-0.582473333,-0.015111285,-0.246214572,-0.506740433
0.635306668,0.642644369,0.358516831,0.121196617
-0.533735638,1.152828091,1.313923268,0.039830625
0.907464712,0.054600079,-2.204325502,5.711915552
-0.498425712,-0.476841281,0.550984495,0.281999483
0.63005286,-0.068140373,1.283823795,2.34639677
-2.296079003,0.312976997,-0.565693185,-2.28904722
-1.00989912,-1.750160504,-0.140616837,0.760034479
1.342701959,0.866004451,-0.553829665,0.783424806
-0.2470821,0.091059737,1.086026655,0.841312058
-0.7785807,0.373291169,0.159131254,-1.126549113
-1.132836149,-0.304042523,-1.244991647,0.721210575
0.765810992,0.251893043,0.64051701,0.924179989
-2.114166519,-1.364823077,1.544959481,1.637556356
0.631193757,-0.623643992,-0.803288202,1.900109684
-0.645995094,-1.726749661,1.626643475,3.726723562
1.394136373,0.936717334,-0.727262466,0.986329733
-0.903398066,-0.921471662,0.093140071,0.026748669
-0.858267309,-1.790551145,-3.528998252,13.3861125
-1.059329575,0.895108613,2.382620848,3.722443917
-0.709557422,-0.279455463,0.787897446,0.190680426
-0.164507399,-0.408349128,0.898280943,1.050750382
2.566672075,2.05960091,-1.126353588,1.77574357
0.761604052,-0.088343227,-0.743878983,1.40330322
0.146153004,0.430381309,0.457204645,-0.075192218
1.612581455,0.446813402,-0.003137687,1.165777898
0.206129108,2.432092906,-1.472976156,-0.056305042
1.171172129,1.882017788,-0.137918317,-0.691824197
0.616799255,0.980897295,1.146930365,0.951351222
0.189393229,0.165316356,-1.57984409,2.519984222
0.69632303,0.310686537,0.58709184,0.730313322
-0.417273767,1.079053495,-1.786739381,1.696110354
0.69557705,0.755675703,0.233805433,-0.005433672
1.085847809,0.512267402,-0.848608298,1.29371645
0.515702959,1.059076736,2.303213966,4.761420796
0.379901468,-0.193416784,-0.605395132,0.939821518
0.548309027,2.155019955,0.505011653,-1.351674158
-2.732369634,-0.783436014,0.314565305,-1.849982289
0.562229172,0.801078465,-0.111554716,-0.226404838
-1.55677702,-0.600106959,-0.571330144,-0.630251928
1.163939971,0.698968773,-0.131258249,0.482199926
-1.658104884,-1.204841835,-1.349197391,1.367070551
0.947219398,1.326082501,-1.308041404,1.332109212
0.110897804,-0.315899865,-0.975546733,1.378489097
-0.429913054,0.763674778,-0.103401445,-1.182895973
2.024463456,0.808143932,0.88422874,1.998179989
0.474052582,0.503572937,-0.29041987,0.054823346
-1.384893601,-0.507442871,-0.368264763,-0.741831794
1.636885804,1.025341391,-0.880085184,1.386094344
2.542207233,0.383434613,2.490430426,8.361016327
-0.822361442,0.106592055,-0.71439885,-0.41858778
-0.647499494,0.923583454,-1.699280738,1.316472079
0.178148811,0.934149206,0.678048659,-0.296250411
1.435462301,1.451164904,0.58948889,0.331794548
0.593943917,-0.43361983,-0.052480281,1.030317927
-0.166449105,-0.532807625,-0.724856543,0.891775528
-0.988156762,-0.301145604,0.432925287,-0.499586854
1.029780524,0.007412614,1.323713239,2.774584649
1.012478662,-0.603403625,0.254746964,1.680778303
1.491261247,1.574566547,0.861252655,0.658450836
-1.866331587,-0.662473171,-0.301149931,-1.113167135
-0.37669841,-0.305254693,2.613467853,6.758770502
1.026909517,0.136546344,1.861632195,4.356037602
0.234761323,0.527046427,-0.100906699,-0.282102942
-0.72347927,-2.644765255,1.184811108,3.325063347
-0.024592001,-2.212080024,0.62744693,2.581177673
-0.024703372,-0.583629015,0.225754249,0.609890624
1.212633133,0.429661722,0.45849252,0.993186802
0.320671708,-0.03062678,-0.100130312,0.361324567
-0.034608641,1.777123304,0.353441529,-1.686811031
-0.537508521,-0.388541369,-0.12823236,-0.132523614
-1.475467372,-0.295963273,-1.131608683,0.101034112
0.549353253,-0.400120895,-0.342073833,1.066488655
0.135313162,0.418588713,1.336947152,1.504152136
-0.331500198,-0.166742264,2.128594622,4.366157131
-0.234133553,0.658342511,-0.669197584,-0.444650658
-1.444530769,-0.869030367,-0.760239208,0.002463251
-1.20705366,0.79996006,-0.60000314,-1.647009952
0.009800233,-0.282984936,0.347526579,0.413559892
-0.88199841,-0.923808758,-0.343831601,0.160030518
0.340220288,0.652694263,-0.894620517,0.487871894
-0.273922569,0.0049505,0.491563916,-0.037237985
-1.043745998,0.003570171,-0.844548531,-0.334053948
-0.047926873,0.667138348,0.625024141,-0.324410044
0.313682517,-2.06619385,-0.346754773,2.50011524
0.223838721,1.555356536,-0.029439932,-1.330651105
-0.165135759,-0.141766678,-0.877683185,0.746958692
-1.303330785,-1.405993184,0.956234117,1.017046086
-0.23084158,-0.156252269,-0.133533241,-0.056758185
0.987952442,-1.097802964,0.211378774,2.130436392
1.280281408,1.283993811,-0.202647603,0.037353648
-0.222489336,0.362816657,-0.534786629,-0.299309254
0.675302187,0.104626826,-1.087174408,1.752623554
0.943748342,0.036582603,0.502928169,1.160102482
0.98085683,1.385400513,-1.219407604,1.082411222
-0.167341881,0.48286347,0.782176087,-0.03840592
0.667719085,1.150935327,0.495272852,-0.237921044
1.236164232,2.588511406,-1.466691155,0.79883577
-0.232606844,-0.85088833,-0.506040543,0.874358517
0.527025219,0.030256386,-0.642837522,0.910008913
1.073352694,0.996506217,1.08276348,1.249223231
-0.593945241,-0.086390719,0.029092287,-0.506708161
-1.874617065,1.839844237,-0.681108112,-3.250553042
-2.140630209,-1.551345448,-0.14143147,-0.5692819
1.105029432,-0.442327661,1.473564033,3.718748052
1.475592877,0.818753315,0.741019066,1.205948818
-1.093234132,-0.173582949,0.328997484,-0.811411839
-0.463073661,-1.6789508,-0.41555245,1.388560978
0.778175387,0.652060539,1.011486727,1.149220247
-0.464528546,-0.825627551,-0.209337451,0.404921173
-0.490457852,-1.372452949,-0.28780144,0.964824766
1.80050255,0.557454614,-0.710149408,1.747360118
0.866418716,1.005463277,0.997226883,0.855416895
-0.054716785,0.791903672,-1.07924849,0.318156846
-0.477967876,-0.37252756,-0.239244078,-0.048202587
-0.06981081,-2.045608846,-0.738683688,2.521451627
-1.576406587,-1.03097665,-0.73116952,-0.01082107
1.441617046,0.345317959,-0.15728938,1.121039036
0.297623004,0.608449087,0.678648838,0.149738162
0.050549889,0.963741731,-0.071801623,-0.908036369
-0.426762016,0.053728891,-1.438141522,1.58776013
1.573396911,1.423987808,0.399007105,0.308615773
0.787034567,-0.730395593,-0.680238599,1.980154712
1.824752043,0.66392094,-0.359244473,1.289887694
0.805223373,1.998717293,0.799830786,-0.553764634
-0.11566667,-0.933312268,-0.480502243,1.048528004
-1.484417158,-1.620489616,0.963646818,1.064687648
-0.544081093,-1.790717078,0.261173164,1.314847407
-1.361928597,-0.258755203,-0.04098701,-1.101493459
-1.446726496,-0.778465805,0.700184644,-0.178002155
0.166340628,1.272292812,0.773743173,-0.507273686
-0.402289971,0.891422325,0.435888838,-1.103713217
0.740127145,0.473561299,-0.69068032,0.74360515
-0.574961288,0.366687149,0.233072552,-0.887325623
1.191911631,0.801266418,-0.722631907,0.912842086
0.653663764,1.465488151,-1.430989622,1.235906911
-1.861029894,-1.213611913,0.580106957,-0.310893899
0.548748005,-0.284965129,-1.265522518,2.435260378
-0.884834534,-2.240477717,-0.858012037,2.091827839
0.957150185,0.487217488,-0.519887014,0.740215204
-1.090595089,-0.631071677,0.157524645,-0.434709398
-0.536272175,-0.288865357,0.561256447,0.067601981
-1.638476047,-1.951965587,0.326383892,0.420015985
0.738605277,1.762435761,-0.911213395,-0.193520633
-0.429344584,-0.740577545,-0.051999984,0.313936959
-1.348975984,-2.285174997,0.804332261,1.583149399
-0.852894481,0.668984577,0.312106708,-1.424468461
0.167628414,0.92259823,-0.954399429,0.155908454
-1.20602963,-0.784636058,1.103155925,0.795559423
0.599588431,1.164935099,1.437492949,1.50103931
1.879840335,1.294095005,0.309623164,0.681611834
-1.170800225,-0.50766261,0.71088533,-0.157779663
0.85574896,-0.417376806,1.05059333,2.376872111
0.257974262,0.001014247,0.805599927,0.905951257
0.31710301,0.937470899,0.230081153,-0.567430552
-0.653006594,2.003682419,-1.04219048,-1.570528016
-1.765834852,-0.704553318,-1.3567877,0.779591329
0.222630682,-0.706451984,0.231654943,0.982746679
0.985033093,-0.138328862,1.431137051,3.171515214
0.824905739,0.975727303,-1.086819453,1.030354959
1.704425573,2.065378086,1.947089099,3.430203446
-0.105458115,0.738933892,-0.441594914,-0.649385939
-1.148081152,-0.479125361,1.097385492,0.535299127
0.431387137,2.064080387,0.731623701,-1.09742001
-1.13760682,1.030091313,-0.992208143,-1.183221134
-1.008883857,-0.882417835,0.479438377,0.103395135
0.594069743,-1.288438858,-0.030591722,1.883444454
-0.313032036,-0.856677942,-0.795207073,1.176000195
-1.613946071,-0.731949237,0.97073303,0.060325782
-0.982281323,-1.234737241,0.290875713,0.337064598
-1.310349549,-0.290960863,-0.062600873,-1.015469817
0.44471761,0.479130594,0.015524478,-0.034171975
0.549139344,0.515619406,-0.955794207,0.947062504
-0.4489019,-1.472003442,0.553853664,1.329855423
-0.717781827,0.206928562,-1.628851788,1.728447758
-0.080124761,0.678497565,-1.144470816,0.551191123
-1.266647163,-0.493798297,0.648916144,-0.351756704
-1.10952871,0.832635008,0.011096877,-1.942040577
0.817670658,0.1566826,0.608009209,1.030663256
0.53496823,-1.178158421,-1.774815438,4.86309649
-1.090421492,-0.590196036,-0.084052858,-0.493160573
-1.107653324,-2.141756215,0.796860882,1.669090156
0.867744893,-0.543410692,0.594043425,1.764043176
-3.272408397,-2.741868876,1.245253428,1.020116579
-1.542084111,-0.993006244,-0.327706271,-0.441686467
0.553495003,0.366341833,-0.163281542,0.213814032
0.286296415,0.120671381,1.44384802,2.250322139
0.518993177,0.106819462,0.06974729,0.417038399
0.291596971,-0.446853842,-1.110265026,1.971139241
0.064332009,1.28331371,-1.293287372,0.453610526
0.293276095,-0.591910638,0.721088583,1.405155478
0.470840929,-0.9378465,-2.741682746,8.925511709
0.037858935,-0.311924318,-0.925039448,1.205481233
-0.382977566,-1.167285647,0.974023428,1.733029719
3.183989725,-0.151547907,1.328122789,5.099447775
2.109912759,0.497864049,0.428981981,1.79607425
0.122561181,0.131352323,-0.402893275,0.153531849
-0.759051795,-0.016986587,0.65905966,-0.307705573
-1.790743158,-0.81457351,-0.584176867,-0.634907036
0.019508218,-1.216011216,-0.757899916,1.809931717
-1.088992636,-1.195624622,-1.281639436,1.74923163
-1.587544762,-0.321783376,0.73660776,-0.723170394
-0.643273421,0.391060702,-1.345205346,0.7752433
-2.700713058,-0.683812242,0.246869399,-1.955956316
0.709767968,-0.230797183,-3.104529692,10.57866976
-2.139058094,0.012568227,-0.092797464,-2.143014952
0.434713405,-0.1838569,-0.901553438,1.431368907
1.402244366,1.32728425,0.58222802,0.413949583
0.109190604,0.553477162,-0.565815211,-0.124139705
0.554913078,0.349856867,0.990365879,1.185880785
0.984570683,2.084510832,1.056871449,0.017037111
0.768995387,0.28901222,1.163331804,1.833324053
0.098609966,-1.350481471,-0.247355967,1.510276411
0.998143925,1.220906051,-1.618871558,2.397982995
1.487100215,-0.193963071,-0.379052253,1.824743897
-2.213720346,-1.793558189,0.31718606,-0.31955516
0.347814187,1.3017028,-0.946487506,-0.058050014
0.420643052,0.439063061,-0.58599349,0.324968361
0.427207291,-0.485166231,-0.746093568,1.469029134
-1.038457058,-0.2180037,-0.521259173,-0.548742233
-0.508983048,-1.320445049,0.01505957,0.811688792
1.060798589,-0.043390298,1.020728683,2.146075931
0.28164426,-1.50351097,0.000846236,1.785155946
0.29643483,0.434685081,0.881725163,0.639189012
